benchmark_mode,objective_type,budget_normalization,experiment_group,dataset_name,target_mode,batch_id,fixed_batch_seed,batch_size,batch_class_counts,ansatz_type,gate_set,encoding_type,feature_map,entanglement_topology,entangler_type,loss_type,readout_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,layer_id,layer_mean_abs_grad,layer_spatial_grad_variance,layer_grad_norm,layer_max_abs_grad,layer_min_abs_grad,layer_near_zero_ratio
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,17,5,0.008293407626867777,8.411449640804987e-05,0.04503191061439442,0.017753483331849826,0.0017356173049983313,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,17,6,0.010230700888292492,0.00017721026107728774,0.06565083292006525,0.035114645667821104,0.00012416179991269795,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,17,7,0.005315208878890557,8.91840593235558e-05,0.04664874617575069,0.02799839778687484,4.452923436471997e-19,0.4166666666666667
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,18,0,0.007945156488865108,0.0001083632299624004,0.05137691534784414,0.03180876862259108,0.0014712318685363847,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,18,1,0.011236422502013977,0.00017955145407847492,0.06862511443440326,0.03271341066703284,0.0006751557324254288,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,18,2,0.008759374330023991,0.00010800515633862383,0.05579490743087659,0.032085559252895655,0.0004601148208455976,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,18,3,0.008073263826658426,8.553156896005868e-05,0.04616128567485182,0.017446547622723615,0.0002690273584379857,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,18,4,0.009497414215211723,0.00013856171187197035,0.05923537594830808,0.029608001304941373,0.00013098774200399248,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,18,5,0.010090869764027477,0.00013841286780668033,0.05767865110536304,0.022521992400421947,0.0015544526810431598,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,18,6,0.009691234052515646,0.00015130735589630743,0.06331144247746336,0.02793646618858299,0.00045820039979384904,0.0
